polymer_1,polymer_p2,ratio_1_2,filler_1,wt_l1,filler_2,wt_l2,foaming,conductivity,owner
HDPEtreated,,,GNP,13.937780992165122,,,0,4.83837479138815,data set 5
HDPEtreated,,,GNP,2.289693710309141,,,0,0.086994640175862,data set 5
HDPEtreated,,,GNP,13.35369114749994,,,0,5.111545814094942,data set 5
HDPEtreated,,,GNP,23.39347906305936,,,0,14.0081361379527,data set 5
HDPEtreated,,,GNP,16.25536479276003,,,0,5.732612141163809,data set 5
HDPEtreated,,,GNP,21.879157428914063,,,0,13.552110721634769,data set 5
HDPEtreated,,,GNP,9.057172693795748,,,0,3.2886923084254587,data set 5
HDPEtreated,,,GNP,1.0602718367148487,,,0,0.0011583839648937,data set 5
HDPEtreated,,,GNP,7.745494968530945,,,0,2.200871257533964,data set 5
HDPEtreated,,,GNP,2.868452317190984,,,0,0.1409664887798248,data set 5
HDPEtreated,,,GNP,6.00321194453607,,,0,0.9582284071371828,data set 5
HDPEtreated,,,GNP,21.723277680996315,,,0,7.220148433925092,data set 5
HDPEtreated,,,GNP,13.979995355510116,,,0,3.941639335994573,data set 5
HDPEtreated,,,GNP,19.83302628894832,,,0,9.8890226668745,data set 5
HDPEtreated,,,GNP,3.1463979954624834,,,0,0.174075934351392,data set 5
HDPEtreated,,,GNP,3.380398696413065,,,0,0.5211941506893565,data set 5
HDPEtreated,,,GNP,7.717349479795833,,,0,1.3618012916099425,data set 5
HDPEtreated,,,GNP,3.549645583862633,,,0,0.5574537632519073,data set 5
HDPEtreated,,,GNP,22.2627226583362,,,0,11.655394575866987,data set 5
HDPEtreated,,,GNP,1.39056937145104,,,0,0.0365121828286348,data set 5
HDPEtreated,,,GNP,21.54748459385204,,,0,7.885242637438713,data set 5
HDPEtreated,,,GNP,5.276597354265832,,,0,1.0383913510734728,data set 5
HDPEtreated,,,GNP,17.77149647755692,,,0,3.832151141012396,data set 5
HDPEtreated,,,GNP,19.532069114978533,,,0,8.080175397553694,data set 5
HDPEtreated,,,GNP,13.291414338410512,,,0,2.887605127963833,data set 5
HDPEtreated,,,GNP,9.647027358066447,,,0,2.757711923892196,data set 5
HDPEtreated,,,GNP,11.726828194966853,,,0,3.0456894666409693,data set 5
HDPEtreated,,,GNP,7.884266498250839,,,0,2.4122185548750705,data set 5
HDPEtreated,,,GNP,12.141435602524997,,,0,3.3086798612279837,data set 5
HDPEtreated,,,GNP,16.565142095696963,,,0,8.389543881781341,data set 5
HDPEtreated,,,GNP,5.801308953183506,,,0,0.7950513646137226,data set 5
HDPEtreated,,,GNP,2.6795159052570563,,,0,0.1936514971141124,data set 5
HDPEtreated,,,GNP,17.720001926871078,,,0,6.626923741982631,data set 5
HDPEtreated,,,GNP,12.30246234806692,,,0,3.923236940689451,data set 5
HDPEtreated,,,GNP,6.795240906483095,,,0,1.617516306834494,data set 5
HDPEtreated,,,GNP,4.597037794121126,,,0,0.8185791145561356,data set 5
HDPEtreated,,,GNP,20.47568487330523,,,0,11.597493032506964,data set 5
HDPEtreated,,,GNP,6.250478651915556,,,0,1.6510489967013813,data set 5
HDPEtreated,,,GNP,6.2643797713377705,,,0,0.8515517010149877,data set 5
HDPEtreated,,,GNP,12.133426963041398,,,0,4.702804332452988,data set 5
HDPEtreated,,,GNP,6.912954808475784,,,0,1.238600108869098,data set 5
HDPEtreated,,,GNP,5.875825950065981,,,0,1.227335905255439,data set 5
HDPEtreated,,,GNP,24.201825606056897,,,0,6.68969511663253,data set 5
HDPEtreated,,,GNP,12.46152824371464,,,0,4.926611221368155,data set 5
HDPEtreated,,,GNP,21.45117500508139,,,0,10.670710451960014,data set 5
HDPEtreated,,,GNP,24.11691001699428,,,0,14.45274021995234,data set 5
HDPEtreated,,,GNP,22.649521682625185,,,0,14.454738378977565,data set 5
