polymer_1,polymer_p2,ratio_1_2,filler_1,wt_l1,filler_2,wt_l2,foaming,conductivity,owner
HDPE,,,GNP,21.778914043139014,,,0,0.9819935354449173,data set 4
HDPE,,,GNP,24.692621004450718,,,0,1.609664324435524,data set 4
HDPE,,,GNP,17.513693101794082,,,0,0.42835041311888133,data set 4
HDPE,,,GNP,24.344240192051156,,,0,0.4168731637933897,data set 4
HDPE,,,GNP,5.861886904617911,,,0,0.01269505129144767,data set 4
HDPE,,,GNP,16.672522913755486,,,0,0.7897209162306985,data set 4
HDPE,,,GNP,10.714695414277324,,,0,0.1144479505777462,data set 4
HDPE,,,GNP,16.831389262112936,,,0,0.5477482807929821,data set 4
HDPE,,,GNP,24.593980720736862,,,0,0.8671778615912424,data set 4
HDPE,,,GNP,6.008845078677211,,,0,0.041958367129557854,data set 4
HDPE,,,GNP,3.6938432533484225,,,0,0.002504204194062349,data set 4
HDPE,,,GNP,18.17770021018263,,,0,0.6494456247920815,data set 4
HDPE,,,GNP,11.297876410747545,,,0,0.08365632835040478,data set 4
HDPE,,,GNP,3.2091569807584657,,,0,0.0010709476394989846,data set 4
HDPE,,,GNP,12.40025083461277,,,0,0.46978129708088634,data set 4
HDPE,,,GNP,12.41605660777326,,,0,0.27333261428126726,data set 4
HDPE,,,GNP,21.00421300881976,,,0,0.26494110535593246,data set 4
HDPE,,,GNP,10.66796463103244,,,0,0.27581093632112247,data set 4
HDPE,,,GNP,13.8684290283963,,,0,0.5786611855458433,data set 4
HDPE,,,GNP,11.60415056528327,,,0,0.19941028157832907,data set 4
HDPE,,,GNP,5.150832916839495,,,0,0.047939069873536494,data set 4
HDPE,,,GNP,11.894845328767587,,,0,0.4416740065520809,data set 4
HDPE,,,GNP,21.46685882290806,,,0,0.3872668373652918,data set 4
HDPE,,,GNP,6.9445810922438005,,,0,0.11948111950811394,data set 4
HDPE,,,GNP,19.423014139522646,,,0,0.47326427151148975,data set 4
HDPE,,,GNP,8.196359361017333,,,0,0.096623059136394,data set 4
HDPE,,,GNP,6.378662253788469,,,0,0.0842013997719405,data set 4
HDPE,,,GNP,11.116846085158357,,,0,0.08487983896952937,data set 4
HDPE,,,GNP,20.93879110003453,,,0,0.5169453248513248,data set 4
HDPE,,,GNP,6.725121776487734,,,0,0.10356633504455615,data set 4
HDPE,,,GNP,18.650329394962327,,,0,0.7404317090770999,data set 4
HDPE,,,GNP,18.863720488552655,,,0,0.21637974478424316,data set 4
HDPE,,,GNP,19.583420109525143,,,0,0.2677675376505428,data set 4
HDPE,,,GNP,4.18941302982332,,,0,0.017737949880616402,data set 4
HDPE,,,GNP,7.411051928722586,,,0,0.0681461334376586,data set 4
HDPE,,,GNP,4.039902548969622,,,0,0.01843550965993081,data set 4
HDPE,,,GNP,20.204210953585424,,,0,0.9552972412894397,data set 4
HDPE,,,GNP,14.395803470900212,,,0,0.6017015276360492,data set 4
HDPE,,,GNP,5.530807267795174,,,0,0.04048768801064662,data set 4
HDPE,,,GNP,10.110620966916496,,,0,0.2847966263506514,data set 4
HDPE,,,GNP,11.831019284980838,,,0,0.3374662457029172,data set 4
HDPE,,,GNP,21.86698169920177,,,0,0.567702821989969,data set 4
HDPE,,,GNP,4.093131635605096,,,0,0.013863652576551701,data set 4
HDPE,,,GNP,3.2740789619842445,,,0,0.0005863778901490456,data set 4
HDPE,,,GNP,7.2617828525451245,,,0,0.11782528168485774,data set 4
HDPE,,,GNP,16.54550829488791,,,0,0.6952852439725242,data set 4
HDPE,,,GNP,18.316129410245765,,,0,0.29541289930896014,data set 4
HDPE,,,GNP,13.480162985478042,,,0,0.6073374613364229,data set 4
HDPE,,,GNP,20.759774680354095,,,0,0.1534243620093557,data set 4
HDPE,,,GNP,12.667470060664538,,,0,0.12293636160494911,data set 4
HDPE,,,GNP,8.31348342404646,,,0,0.04036993595803439,data set 4
HDPE,,,GNP,7.837239318310113,,,0,0.19115737198601795,data set 4
HDPE,,,GNP,15.907565769377428,,,0,0.468737879215606,data set 4
HDPE,,,GNP,3.3116864312323133,,,0,0.0008104733687424925,data set 4
HDPE,,,GNP,13.312285002220769,,,0,0.5121640902010205,data set 4
HDPE,,,GNP,9.613470541683878,,,0,0.1779644704292335,data set 4
HDPE,,,GNP,14.036134955256944,,,0,0.44640849514216846,data set 4
HDPE,,,GNP,12.232112509643843,,,0,0.35709112897026457,data set 4
HDPE,,,GNP,19.883112028829363,,,0,0.34457439708576104,data set 4
HDPE,,,GNP,10.05861388675765,,,0,0.1481728356535714,data set 4
HDPE,,,GNP,15.071522216124915,,,0,0.10477384287294728,data set 4
HDPE,,,GNP,14.992873605480398,,,0,0.4468720372072764,data set 4
HDPE,,,GNP,4.585896096957791,,,0,0.03266670612272421,data set 4
HDPE,,,GNP,12.362334023928248,,,0,0.3106594361494962,data set 4
HDPE,,,GNP,8.367195602121495,,,0,0.07174637148561222,data set 4
HDPE,,,GNP,12.320676913650887,,,0,0.4823079023416854,data set 4
HDPE,,,GNP,19.634264833470283,,,0,1.0491994350013345,data set 4
HDPE,,,GNP,4.357917212182686,,,0,0.005484655891357441,data set 4
HDPE,,,GNP,3.8973688780560973,,,0,0.014076344120966089,data set 4
HDPE,,,GNP,13.4946984767494,,,0,0.5964826643921921,data set 4
HDPE,,,GNP,9.464116603834809,,,0,0.1477958596627848,data set 4
HDPE,,,GNP,19.048406868723003,,,0,0.6966160618044147,data set 4
HDPE,,,GNP,9.664965130128873,,,0,0.07260179259757986,data set 4
HDPE,,,GNP,14.082998264602942,,,0,0.483767836626506,data set 4
HDPE,,,GNP,10.161027901314943,,,0,0.3309864584162689,data set 4
HDPE,,,GNP,9.34619942842123,,,0,0.24000813732570372,data set 4
HDPE,,,GNP,6.783553741749753,,,0,0.12437933864813987,data set 4
HDPE,,,GNP,13.363164534145337,,,0,0.5111470861404217,data set 4
HDPE,,,GNP,7.270994108811701,,,0,0.02596866505159986,data set 4
HDPE,,,GNP,10.82340578426464,,,0,0.08756368852777659,data set 4
HDPE,,,GNP,6.084914341412382,,,0,0.059163632300620696,data set 4
HDPE,,,GNP,17.415293824554826,,,0,0.3071247079279632,data set 4
HDPE,,,GNP,15.271793367622355,,,0,0.7368484028391633,data set 4
HDPE,,,GNP,16.117186402905073,,,0,0.7588553470217292,data set 4
HDPE,,,GNP,12.40890895619274,,,0,0.275808021184958,data set 4
HDPE,,,GNP,19.07827024693972,,,0,0.7916997675420868,data set 4
HDPE,,,GNP,18.287783424656183,,,0,0.8315156526974836,data set 4
HDPE,,,GNP,13.602351860155759,,,0,0.35329782227387124,data set 4
HDPE,,,GNP,5.5498634621303005,,,0,0.057385972122172155,data set 4
HDPE,,,GNP,7.9558565851766225,,,0,0.048915149889026864,data set 4
HDPE,,,GNP,5.185040560557671,,,0,0.04825745932105379,data set 4
HDPE,,,GNP,23.164242425260905,,,0,0.26076921782331836,data set 4
HDPE,,,GNP,10.919745550016962,,,0,0.16415077140404546,data set 4
HDPE,,,GNP,12.062823324195548,,,0,0.2645836979433412,data set 4
HDPE,,,GNP,3.686998313601957,,,0,0.0020715728264313065,data set 4
HDPE,,,GNP,18.53763980081029,,,0,0.9731403517453309,data set 4
HDPE,,,GNP,5.187876562669432,,,0,0.01151229627141649,data set 4
HDPE,,,GNP,21.932376710600323,,,0,1.064157168016934,data set 4
HDPE,,,GNP,10.63687755194052,,,0,0.17579901960899538,data set 4
HDPE,,,GNP,15.440921738076991,,,0,0.3550197137398183,data set 4
HDPE,,,GNP,17.459571994639212,,,0,0.1813310751692671,data set 4
HDPE,,,GNP,6.6715195482603775,,,0,0.028026645566087176,data set 4
HDPE,,,GNP,20.53036769439033,,,0,0.8967913556814083,data set 4
HDPE,,,GNP,13.0870657997187,,,0,0.08386537098703144,data set 4
HDPE,,,GNP,17.264825313626318,,,0,0.9357190196342441,data set 4
HDPE,,,GNP,5.799087236986645,,,0,0.04241980551725658,data set 4
HDPE,,,GNP,9.195478175931264,,,0,0.1298170008960072,data set 4
HDPE,,,GNP,22.161221987687497,,,0,0.46266979409510406,data set 4
HDPE,,,GNP,15.035659375484208,,,0,0.2675584295882796,data set 4
HDPE,,,GNP,14.144574964302063,,,0,0.2799532822655259,data set 4
HDPE,,,GNP,14.92381221670632,,,0,0.21489760621473789,data set 4
HDPE,,,GNP,19.39669292418894,,,0,0.4385968094869043,data set 4
HDPE,,,GNP,24.776339488722833,,,0,1.1117313992606483,data set 4
HDPE,,,GNP,17.114901645046608,,,0,0.7138878265706136,data set 4
HDPE,,,GNP,3.0362880290284977,,,0,7.360870311783444e-05,data set 4
HDPE,,,GNP,6.213812770039378,,,0,0.06966675697348494,data set 4
HDPE,,,GNP,20.680523380636107,,,0,0.9567752881378345,data set 4
HDPE,,,GNP,22.87057831649408,,,0,0.5732344429102268,data set 4
HDPE,,,GNP,17.65183014958484,,,0,0.47739132892132047,data set 4
HDPE,,,GNP,12.844765101321636,,,0,0.1072517174914347,data set 4
HDPE,,,GNP,18.21264776717633,,,0,1.0127031282885193,data set 4
HDPE,,,GNP,16.353622377529977,,,0,0.8657552352501073,data set 4
HDPE,,,GNP,15.422643494140093,,,0,0.19423297465566638,data set 4
HDPE,,,GNP,5.2863173926385,,,0,0.05548167215658936,data set 4
HDPE,,,GNP,11.117593306070862,,,0,0.19473315735443808,data set 4
HDPE,,,GNP,18.341969141557616,,,0,0.18661505407184628,data set 4
HDPE,,,GNP,18.844927730873472,,,0,0.35888689912601934,data set 4
HDPE,,,GNP,9.762030269342148,,,0,0.057742853847549125,data set 4
HDPE,,,GNP,17.702047512345004,,,0,0.34408374447225404,data set 4
HDPE,,,GNP,21.049833079330554,,,0,0.7267481882509607,data set 4
HDPE,,,GNP,3.1828413176198396,,,0,0.0010892094656571251,data set 4
HDPE,,,GNP,11.937696895887726,,,0,0.1695736653895604,data set 4
HDPE,,,GNP,12.29533558942832,,,0,0.47871745156868883,data set 4
HDPE,,,GNP,22.785672040487448,,,0,0.9071349299562208,data set 4
HDPE,,,GNP,12.927951500829463,,,0,0.5410964511162605,data set 4
HDPE,,,GNP,5.1594434624329395,,,0,0.050005940222626576,data set 4
HDPE,,,GNP,8.709144992951938,,,0,0.03844151894540842,data set 4
HDPE,,,GNP,12.480080614938375,,,0,0.28235958196854805,data set 4
HDPE,,,GNP,6.882818192166346,,,0,0.12848310765139628,data set 4
HDPE,,,GNP,21.162133824426544,,,0,0.686027986278103,data set 4
HDPE,,,GNP,24.167503070338938,,,0,0.37869210917836604,data set 4
HDPE,,,GNP,13.147332564278543,,,0,0.15793672834298553,data set 4
HDPE,,,GNP,11.563530000924386,,,0,0.12646382761362068,data set 4
HDPE,,,GNP,20.560077800881565,,,0,1.1459747291657671,data set 4
HDPE,,,GNP,17.70092730992459,,,0,0.2891767224917426,data set 4
HDPE,,,GNP,5.82265418908044,,,0,0.07750161179241925,data set 4
HDPE,,,GNP,17.25226727487854,,,0,0.25144046139148957,data set 4
HDPE,,,GNP,11.230119866217988,,,0,0.13450433297097056,data set 4
