polymer_1,polymer_p2,ratio_1_2,filler_1,wt_l1,filler_2,wt_l2,foaming,conductivity,owner
HDPEtreated,,,SWCNT,2.785803452,,,0,,data set 6
HDPEtreated,,,SWCNT,4.828532504,,,0,,data set 6
HDPEtreated,,,SWCNT,3.791079324,,,0,,data set 6
HDPEtreated,,,SWCNT,23.73088949,,,0,,data set 6
HDPEtreated,,,SWCNT,0.613343407,,,0,,data set 6
HDPEtreated,,,SWCNT,9.762448342,,,0,,data set 6
HDPEtreated,,,SWCNT,10.57679411,,,0,,data set 6
HDPEtreated,,,SWCNT,9.465487119,,,0,,data set 6
HDPEtreated,,,SWCNT,1.342972781,,,0,,data set 6
HDPEtreated,,,SWCNT,22.43216206,,,0,,data set 6
HDPEtreated,,,SWCNT,18.58109494,,,0,,data set 6
HDPEtreated,,,SWCNT,12.04201684,,,0,,data set 6
HDPEtreated,,,SWCNT,23.12904951,,,0,,data set 6
HDPEtreated,,,SWCNT,5.412675621,,,0,,data set 6
HDPEtreated,,,SWCNT,24.46787532,,,0,,data set 6
HDPEtreated,,,SWCNT,11.83171608,,,0,,data set 6
HDPEtreated,,,SWCNT,10.24687185,,,0,,data set 6
HDPEtreated,,,SWCNT,18.51085486,,,0,,data set 6
HDPEtreated,,,SWCNT,6.855400041,,,0,,data set 6
HDPEtreated,,,SWCNT,21.15874048,,,0,,data set 6
HDPEtreated,,,SWCNT,11.14548901,,,0,,data set 6
HDPEtreated,,,SWCNT,12.06632041,,,0,,data set 6
HDPEtreated,,,SWCNT,18.98137598,,,0,,data set 6
HDPEtreated,,,SWCNT,12.77898452,,,0,,data set 6
HDPEtreated,,,SWCNT,16.74256056,,,0,,data set 6
HDPEtreated,,,SWCNT,3.665248386,,,0,,data set 6
HDPEtreated,,,SWCNT,7.079651023,,,0,,data set 6
HDPEtreated,,,SWCNT,16.73448572,,,0,,data set 6
HDPEtreated,,,SWCNT,12.73777404,,,0,,data set 6
HDPEtreated,,,SWCNT,4.923978032,,,0,,data set 6
HDPEtreated,,,SWCNT,9.245154497,,,0,,data set 6
HDPEtreated,,,SWCNT,3.978529868,,,0,,data set 6
HDPEtreated,,,SWCNT,15.37535501,,,0,,data set 6
HDPEtreated,,,SWCNT,11.07553356,,,0,,data set 6
HDPEtreated,,,SWCNT,10.2552642,,,0,,data set 6
